Customer ID,CIBIL ID,Customer Name,Age,Gender,Marital Status,PAN Number,Phone,Email,Address,Type of Property (Rented/Owned),Postal code,Education level,Employment Status,Experience,Salary,CIBIL Score,Product Type,Loan Amount,Interest Rate,Loan Tenure,Eligibility (0/1)
HDFC-CUST-0563,821322712,Aditya Tiwari,35,Male,Single,NYWDI5110E,9887928672,adityatiwari50@rediffmail.com,"Pune, Maharashtra",Rented,411014,Graduate,Salaried,0,220358,707,Gold Personal Loan,2122000,13.98,12,1
HDFC-CUST-0564,798437615,Ishaan Tiwari,42,Female,Single,WHBVL2046D,9411476110,ishaantiwari30@gmail.com,"Delhi, Delhi",Owned,110001,12th Pass,Salaried,13,244425,750,Gold Credit Card Loan,2864000,12.08,42,1
HDFC-CUST-0565,868773488,Mahika Gaikwad,37,Male,Married,QERKT8440G,7277575311,mahikagaikwad95@rediffmail.com,"Jaipur, Rajasthan",Rented,302001,Graduate,Salaried,6,237841,745,Gold Personal Loan,1630000,13.93,36,1
HDFC-CUST-0566,122558781,Pranav Mishra,27,Female,Single,WKBFE4035L,6973827207,pranavmishra89@rediffmail.com,"Jaipur, Rajasthan",Owned,302001,10th Pass,Salaried,3,271180,672,Platinum Personal Loan,1871000,17.29,60,1
HDFC-CUST-0567,995678908,Ayaan Gaikwad,36,Female,Single,NEPXO3304W,7803671707,ayaangaikwad91@outlook.com,"Nashik, Maharashtra",Rented,422001,Diploma,Salaried,5,378031,735,Gold Personal Loan,1889000,11.84,12,1
HDFC-CUST-0568,415413330,Tanmay Sharma,42,Male,Married,WFYKI9614R,8769010000,tanmaysharma45@gmail.com,"Nashik, Maharashtra",Rented,422001,Postgraduate,Self-Employed,6,355538,725,Gold Personal Loan,2504000,13.46,30,1
HDFC-CUST-0569,110198499,Vivaan Shah,41,Male,Married,TRGMT7399P,6721155851,vivaanshah21@outlook.com,"Nashik, Maharashtra",Rented,422001,Postgraduate,Government,13,286900,718,Platinum Credit Card Loan,1535000,13.45,42,1
HDFC-CUST-0570,312724958,Sai Verma,31,Male,Single,PEWPJ1876J,6315986624,saiverma12@gmail.com,"Bengaluru, Karnataka",Owned,560001,Postgraduate,Student,9,260566,706,Platinum Personal Loan,1183000,14.23,24,1
HDFC-CUST-0571,607742699,Nisha Sharma,60,Male,Single,BBMIL3388E,7544483764,nishasharma39@rediffmail.com,"Aurangabad, Maharashtra",Owned,431001,Graduate,Salaried,13,209348,724,Platinum Credit Card Loan,758000,13.68,36,1
HDFC-CUST-0572,709442586,Atharv Deshmukh,22,Male,Married,VFYMD0537N,8226967904,atharvdeshmukh65@yahoo.com,"Nagpur, Maharashtra",Owned,440001,Diploma,Salaried,8,375333,656,Gold Personal Loan,1881000,15.67,42,1
HDFC-CUST-0573,947176190,Nisha Sharma,60,Male,Single,BBMIL3388E,7544483764,nishasharma39@rediffmail.com,"Aurangabad, Maharashtra",Owned,431001,Graduate,Salaried,13,288092,732,Platinum Credit Card Loan,2630000,13.99,36,1
HDFC-CUST-0574,350844341,Mahika Bose,37,Female,Single,GFJQC4028B,6600903385,mahikabose57@gmail.com,"Gurugram, Haryana",Owned,122001,Postgraduate,Salaried,2,332396,685,Platinum Credit Card Loan,1486000,16.89,24,1
HDFC-CUST-0575,766587889,Aarav Gaikwad,35,Female,Single,ZANNI0484J,8330740294,aaravgaikwad92@gmail.com,"Kolhapur, Maharashtra",Rented,416003,12th Pass,Salaried,7,318874,739,Gold Personal Loan,1867000,12.36,36,1
HDFC-CUST-0576,877558402,Kavya Iyer,35,Female,Single,RBCEU0517V,9228273820,kavyaiyer73@yahoo.com,"Pune, Maharashtra",Owned,411045,Postgraduate,Self-Employed,4,203709,707,Gold Personal Loan,2127000,13.84,18,1
HDFC-CUST-0577,323807545,Tanmay Ghosh,44,Female,Single,GRMHC9549R,7397977450,tanmayghosh39@rediffmail.com,"Pune, Maharashtra",Owned,411045,12th Pass,Self-Employed,6,266040,762,Platinum Personal Loan,1106000,10.86,30,1
HDFC-CUST-0578,826346491,Dhruv Iyer,32,Female,Single,XEYAU7622X,8203591899,dhruviyer18@rediffmail.com,"Kolhapur, Maharashtra",Rented,416003,Postgraduate,Student,5,329695,710,Gold Personal Loan,1680000,14.1,12,1
HDFC-CUST-0579,291100046,Isha Nair,30,Female,Single,QIVMD2396R,7869517717,ishanair46@yahoo.com,"Nashik, Maharashtra",Rented,422001,Postgraduate,Salaried,4,291362,669,Platinum Credit Card Loan,772000,15.09,24,1
HDFC-CUST-0580,996369993,Nikita Gupta,38,Male,Married,GDCTO5002T,6577442871,nikitagupta64@outlook.com,"Pune, Maharashtra",Rented,411014,Postgraduate,Self-Employed,12,310133,767,Platinum Personal Loan,2360000,11.91,42,1
HDFC-CUST-0581,907974235,Arjun Yadav,28,Male,Married,RXCYY1627Z,6394659325,arjunyadav76@gmail.com,"Hyderabad, Telangana",Owned,500001,Graduate,Self-Employed,5,211023,751,Platinum Credit Card Loan,1708000,10.51,42,1
HDFC-CUST-0582,972912794,Sai Shukla,29,Male,Single,NTFJX0106E,8210764849,saishukla34@outlook.com,"Noida, Uttar Pradesh",Rented,201301,Graduate,Salaried,8,261529,709,Gold Credit Card Loan,1885000,14.23,24,1
HDFC-CUST-0583,448590788,Kavya Patil,41,Female,Single,XSOCI7809J,9654482816,kavyapatil56@icici.com,"Pune, Maharashtra",Rented,411014,PhD,Salaried,2,369160,695,Gold Credit Card Loan,1232000,15.73,36,1
HDFC-CUST-0584,213245302,Isha Ghosh,41,Male,Single,YGQHM7880E,7174767966,ishaghosh20@rediffmail.com,"Pune, Maharashtra",Owned,411001,12th Pass,Government,11,329473,659,Gold Credit Card Loan,3333000,14.54,48,1
HDFC-CUST-0585,662171966,Ayaan Chauhan,33,Male,Single,QNURL8573R,7796142472,ayaanchauhan82@icici.com,"Hyderabad, Telangana",Owned,500001,Graduate,Self-Employed,4,261813,714,Gold Personal Loan,2196000,12.68,18,1
HDFC-CUST-0586,807894370,Mahika Bose,37,Female,Single,GFJQC4028B,6600903385,mahikabose57@gmail.com,"Gurugram, Haryana",Owned,122001,Postgraduate,Salaried,2,220309,708,Platinum Credit Card Loan,2567000,12.92,24,1
HDFC-CUST-0587,936512420,Mahika Sharma,30,Male,Single,BRIIW7334M,8516371548,mahikasharma48@outlook.com,"Thane, Maharashtra",Owned,400601,PhD,Salaried,7,212763,744,Gold Credit Card Loan,2331000,13.22,36,1
HDFC-CUST-0588,976392498,Yashvi Gupta,37,Male,Single,LXXVV7522V,6303055789,yashvigupta17@rediffmail.com,"Pune, Maharashtra",Owned,411014,Diploma,Salaried,4,363273,732,Platinum Personal Loan,1870000,12.04,36,1
HDFC-CUST-0589,564555355,Saanvi Yadav,39,Female,Married,JIPYH1578D,9757310916,saanviyadav76@outlook.com,"Aurangabad, Maharashtra",Rented,431001,Graduate,Salaried,8,348172,653,Gold Credit Card Loan,1481000,16.38,18,1
HDFC-CUST-0590,186601594,Sara Sharma,38,Female,Single,XOIJZ2165J,8041098620,sarasharma74@gmail.com,"Thane, Maharashtra",Rented,400601,Postgraduate,Salaried,15,338311,688,Gold Credit Card Loan,2463000,16.87,36,1
HDFC-CUST-0591,759203896,Krishna Menon,26,Female,Single,HDNOQ1675R,9556156670,krishnamenon13@outlook.com,"Pune, Maharashtra",Rented,411045,Graduate,Salaried,14,437131,764,Platinum Personal Loan,4931000,11.83,42,1
HDFC-CUST-0592,336415050,Vaishnavi Nair,22,Female,Single,SCOMG2714L,8096869672,vaishnavinair80@rediffmail.com,"Hyderabad, Telangana",Owned,500001,Postgraduate,Salaried,2,419198,746,Gold Credit Card Loan,3925000,13.36,12,1
HDFC-CUST-0593,710933533,Zara Sawant,27,Male,Married,CWTBY6813T,6315072921,zarasawant71@icici.com,"Pune, Maharashtra",Owned,411045,Graduate,Self-Employed,9,481317,763,Platinum Personal Loan,2104000,11.2,30,1
HDFC-CUST-0594,201370985,Arjun Bhat,23,Male,Married,XKYLF1841F,8882046951,arjunbhat43@rediffmail.com,"Jaipur, Rajasthan",Rented,302001,Postgraduate,Salaried,8,494456,737,Gold Credit Card Loan,4976000,12.47,12,1
HDFC-CUST-0595,181251088,Myra Sharma,28,Female,Single,DOPZC1778L,9265414664,myrasharma60@outlook.com,"Kolhapur, Maharashtra",Owned,416003,Diploma,Salaried,9,443088,704,Gold Personal Loan,5000000,13.89,48,1
HDFC-CUST-0596,493261002,Arnav Tripathi,43,Male,Married,UQNJB5287M,8577601428,arnavtripathi46@icici.com,"Chennai, Tamil Nadu",Owned,600001,Diploma,Salaried,7,473477,752,Gold Personal Loan,3718000,11.18,24,1
HDFC-CUST-0597,705052423,Reyansh Das,27,Female,Married,XKJRC9711X,6589928218,reyanshdas52@icici.com,"Pune, Maharashtra",Rented,411045,12th Pass,Government,8,548216,722,Platinum Personal Loan,2655000,11.46,42,1
HDFC-CUST-0598,537809212,Navya Thakur,40,Male,Single,PCXOY4272P,7218626154,navyathakur50@gmail.com,"Kolhapur, Maharashtra",Owned,416003,Graduate,Self-Employed,5,572312,766,Gold Personal Loan,5000000,11.44,24,1
HDFC-CUST-0599,236600085,Nisha Sharma,60,Male,Single,BBMIL3388E,7544483764,nishasharma39@rediffmail.com,"Aurangabad, Maharashtra",Owned,431001,Graduate,Salaried,13,542386,718,Platinum Credit Card Loan,5000000,11.97,36,1
HDFC-CUST-0600,917739564,Nikita Gupta,38,Male,Married,GDCTO5002T,6577442871,nikitagupta64@outlook.com,"Pune, Maharashtra",Rented,411014,Postgraduate,Self-Employed,12,504680,711,Platinum Personal Loan,3035000,12.36,42,1
HDFC-CUST-0601,833891390,Krishna Naidu,23,Female,Single,CXRRP7504T,8498849922,krishnanaidu83@yahoo.com,"Kolkata, West Bengal",Owned,700001,Graduate,Self-Employed,1,423321,746,Platinum Credit Card Loan,4038000,13.97,36,1
HDFC-CUST-0602,892511740,Vivaan Parekh,30,Female,Single,UIOIH0508I,6843521225,vivaanparekh17@yahoo.com,"Chennai, Tamil Nadu",Rented,600001,10th Pass,Government,8,583868,780,Gold Credit Card Loan,4941000,10.97,42,1
HDFC-CUST-0603,367754137,Yashvi Mishra,36,Male,Married,MDSCM2347H,6907163604,yashvimishra59@rediffmail.com,"Pune, Maharashtra",Rented,411014,Postgraduate,Government,5,531374,755,Gold Credit Card Loan,5000000,10.18,36,1
HDFC-CUST-0604,237926382,Kavya Ghosh,37,Male,Married,RTBPM9276L,7666768696,kavyaghosh49@rediffmail.com,"Pune, Maharashtra",Rented,411045,Postgraduate,Self-Employed,6,546106,755,Gold Credit Card Loan,3467000,11.17,24,1
HDFC-CUST-0605,646681316,Riya Menon,30,Female,Married,KZDZK2016A,6930606070,riyamenon62@yahoo.com,"Mumbai, Maharashtra",Rented,400001,Graduate,Salaried,11,505977,737,Gold Personal Loan,4603000,11.78,36,1
HDFC-CUST-0606,703560080,Arnav Pawar,29,Male,Married,ZMJYL5568V,8612529222,arnavpawar72@outlook.com,"Bengaluru, Karnataka",Owned,560001,Graduate,Self-Employed,8,401062,756,Platinum Personal Loan,5000000,11.08,12,1
HDFC-CUST-0607,473319790,Siya Shetty,23,Male,Single,VCYQE9274P,9253958827,siyashetty63@outlook.com,"Noida, Uttar Pradesh",Owned,201301,Graduate,Self-Employed,15,509779,724,Gold Credit Card Loan,5000000,12.35,24,1
HDFC-CUST-0608,653074217,Myra Das,27,Female,Single,XLDTK0139U,7307615103,myradas29@outlook.com,"Nagpur, Maharashtra",Rented,440001,12th Pass,Salaried,9,426069,733,Platinum Personal Loan,4430000,13.17,42,1
HDFC-CUST-0609,445094085,Ananya Shetty,49,Male,Married,XFCFG4180S,9042613413,ananyashetty44@yahoo.com,"Nashik, Maharashtra",Rented,422001,Graduate,Salaried,8,594053,751,Platinum Credit Card Loan,5000000,10.15,24,1
HDFC-CUST-0610,790121219,Isha Nair,30,Female,Single,QIVMD2396R,7869517717,ishanair46@yahoo.com,"Nashik, Maharashtra",Rented,422001,Postgraduate,Salaried,4,559096,732,Platinum Credit Card Loan,2095000,12.02,24,1
HDFC-CUST-0611,581203422,Sara Sharma,38,Female,Single,XOIJZ2165J,8041098620,sarasharma74@gmail.com,"Thane, Maharashtra",Rented,400601,Postgraduate,Salaried,15,558518,708,Gold Credit Card Loan,2747000,12.13,36,1
HDFC-CUST-0612,133942384,Mahika Sharma,30,Male,Single,BRIIW7334M,8516371548,mahikasharma48@outlook.com,"Thane, Maharashtra",Owned,400601,PhD,Salaried,7,522177,783,Gold Credit Card Loan,5000000,11.11,36,1
HDFC-CUST-0613,228759218,Mahika Tripathi,49,Male,Married,WGNKO3957D,9907587255,mahikatripathi88@gmail.com,"Delhi, Delhi",Owned,110001,Graduate,Student,3,413234,761,Gold Personal Loan,5000000,11.16,36,1
HDFC-CUST-0614,132686304,Saanvi Yadav,39,Female,Married,JIPYH1578D,9757310916,saanviyadav76@outlook.com,"Aurangabad, Maharashtra",Rented,431001,Graduate,Salaried,8,497579,704,Gold Credit Card Loan,2855000,12.81,18,1
HDFC-CUST-0615,448915492,Trisha Pillai,40,Female,Married,UNKEF6804L,6751014580,trishapillai38@rediffmail.com,"Aurangabad, Maharashtra",Owned,431001,Graduate,Self-Employed,13,568048,711,Platinum Personal Loan,3089000,11.83,24,1
HDFC-CUST-0616,977324279,Ayaan Salunkhe,51,Male,Married,LCXHN5133J,9543719087,ayaansalunkhe57@rediffmail.com,"Gurugram, Haryana",Owned,122001,Diploma,Salaried,3,432254,799,Platinum Personal Loan,3680000,10.71,24,1
HDFC-CUST-0617,477390675,Reyansh Chatterjee,27,Male,Single,GRJOI9534J,8273796172,reyanshchatterjee85@icici.com,"Hyderabad, Telangana",Rented,500001,Graduate,Government,5,482180,722,Gold Personal Loan,4407000,13.48,24,1
HDFC-CUST-0618,290221730,Ananya Shetty,49,Male,Married,XFCFG4180S,9042613413,ananyashetty44@yahoo.com,"Nashik, Maharashtra",Rented,422001,Graduate,Salaried,8,508872,716,Platinum Credit Card Loan,2667000,12.61,24,1
HDFC-CUST-0619,885713012,Mahika Tripathi,49,Male,Married,WGNKO3957D,9907587255,mahikatripathi88@gmail.com,"Delhi, Delhi",Owned,110001,Graduate,Student,3,442078,748,Gold Personal Loan,5000000,12.76,36,1
HDFC-CUST-0620,306564923,Vivaan Sharma,28,Female,Married,RBYCV6705K,8512591231,vivaansharma61@outlook.com,"Pune, Maharashtra",Owned,411014,Postgraduate,Salaried,4,596513,775,Gold Personal Loan,5000000,10.91,12,1
HDFC-CUST-0621,809516666,Aarohi Verma,46,Male,Married,UURWS0176C,6648486069,aarohiverma13@yahoo.com,"Nashik, Maharashtra",Owned,422001,Diploma,Salaried,5,772904,713,Gold Personal Loan,5000000,11.58,54,1
HDFC-CUST-0622,967362631,Nikita Mukherjee,35,Male,Single,BRZGL0753H,6956617246,nikitamukherjee53@gmail.com,"Bengaluru, Karnataka",Owned,560001,Graduate,Salaried,8,725501,703,Platinum Credit Card Loan,5000000,12.8,18,1
HDFC-CUST-0623,910652222,Rudra Shukla,43,Female,Married,HKTRY5482F,9554759946,rudrashukla44@gmail.com,"Aurangabad, Maharashtra",Rented,431001,12th Pass,Salaried,4,760359,713,Platinum Credit Card Loan,5000000,12.45,30,1
HDFC-CUST-0624,386126900,Pranav Jadhav,29,Female,Married,PIRII2336L,8808489015,pranavjadhav99@yahoo.com,"Pune, Maharashtra",Rented,411045,Graduate,Government,8,740256,724,Platinum Personal Loan,5000000,12.43,36,1
HDFC-CUST-0625,464666823,Trisha Verma,46,Female,Single,BIWDE2493J,8595710758,trishaverma97@outlook.com,"Nagpur, Maharashtra",Owned,440001,Graduate,Salaried,6,692263,750,Platinum Credit Card Loan,5000000,10.1,42,1
HDFC-CUST-0626,414180506,Reyansh Naidu,32,Female,Married,RWRHN5720Z,7414559991,reyanshnaidu82@rediffmail.com,"Pune, Maharashtra",Owned,411001,Diploma,Salaried,4,787891,714,Platinum Credit Card Loan,5000000,12.95,24,1
HDFC-CUST-0627,244020733,Trisha Salunkhe,47,Male,Single,CIZTY5333E,6385570748,trishasalunkhe14@outlook.com,"Noida, Uttar Pradesh",Owned,201301,Graduate,Salaried,6,610789,756,Gold Personal Loan,5000000,10.96,36,1
HDFC-CUST-0628,406047781,Aarav Mukherjee,27,Female,Married,DMVCY0910K,6772307286,aaravmukherjee34@yahoo.com,"Hyderabad, Telangana",Rented,500001,Graduate,Salaried,6,619029,765,Platinum Personal Loan,5000000,10.12,36,1
HDFC-CUST-0629,271200135,Arjun Reddy,35,Female,Married,RJMNV1119M,9133947420,arjunreddy29@rediffmail.com,"Noida, Uttar Pradesh",Owned,201301,Postgraduate,Self-Employed,11,760558,799,Platinum Credit Card Loan,5000000,10.45,42,1
HDFC-CUST-0630,522808178,Arnav Salunkhe,32,Female,Married,OTDVU6254B,6039123134,arnavsalunkhe19@icici.com,"Kolhapur, Maharashtra",Rented,416003,Postgraduate,Salaried,5,726108,746,Gold Personal Loan,5000000,11.15,36,1
HDFC-CUST-0631,997969405,Ayaan Patil,33,Female,Single,ZOGTV3220N,6870693687,ayaanpatil26@rediffmail.com,"Nagpur, Maharashtra",Rented,440001,Postgraduate,Student,11,675683,735,Platinum Personal Loan,5000000,13.16,18,1
HDFC-CUST-0632,470354316,Siddharth Iyer,34,Female,Single,HUOUM5525L,6742476280,siddharthiyer43@outlook.com,"Pune, Maharashtra",Owned,411001,Diploma,Salaried,6,744071,722,Gold Personal Loan,5000000,11.49,36,1
HDFC-CUST-0633,882192075,Trisha Verma,46,Female,Single,BIWDE2493J,8595710758,trishaverma97@outlook.com,"Nagpur, Maharashtra",Owned,440001,Graduate,Salaried,6,725885,781,Platinum Credit Card Loan,5000000,11.23,42,1
HDFC-CUST-0634,558337657,Sara Bose,30,Male,Married,HJZYV7069E,9272255483,sarabose20@outlook.com,"Gurugram, Haryana",Owned,122001,Diploma,Salaried,5,660279,736,Gold Personal Loan,5000000,12.54,36,1
HDFC-CUST-0635,810905177,Myra Sharma,28,Female,Single,DOPZC1778L,9265414664,myrasharma60@outlook.com,"Kolhapur, Maharashtra",Owned,416003,Diploma,Salaried,9,775399,740,Gold Personal Loan,5000000,11.39,48,1
HDFC-CUST-0636,492024999,Mahika Pandey,38,Female,Married,QHULO2464Y,7865146892,mahikapandey91@icici.com,"Nagpur, Maharashtra",Owned,440001,12th Pass,Self-Employed,2,778595,753,Gold Personal Loan,5000000,10.06,30,1
HDFC-CUST-0637,545480601,Atharv Jadhav,30,Female,Single,CRRUD3875T,8225016609,atharvjadhav93@yahoo.com,"Chennai, Tamil Nadu",Rented,600001,Graduate,Government,1,742766,772,Platinum Credit Card Loan,5000000,11.05,30,1
HDFC-CUST-0638,823507546,Yashvi Gaikwad,40,Female,Single,FTSJN1630Y,6223968851,yashvigaikwad18@outlook.com,"Delhi, Delhi",Owned,110001,Graduate,Government,8,756222,724,Platinum Credit Card Loan,5000000,12.27,36,1
HDFC-CUST-0639,433426712,Sai Thakur,34,Male,Single,XKVKS3329V,9080078555,saithakur52@gmail.com,"Pune, Maharashtra",Owned,411045,Diploma,Self-Employed,8,737855,742,Gold Personal Loan,3698000,11.73,36,1
HDFC-CUST-0640,156240283,Yashvi Mishra,36,Male,Married,MDSCM2347H,6907163604,yashvimishra59@rediffmail.com,"Pune, Maharashtra",Rented,411014,Postgraduate,Government,5,776837,787,Gold Credit Card Loan,5000000,9.99,36,1
HDFC-CUST-0641,250623294,Dhruv Mehta,30,Female,Single,XCSQX4220I,6704414833,dhruvmehta71@icici.com,"Pune, Maharashtra",Owned,411014,Graduate,Salaried,5,670480,783,Platinum Personal Loan,5000000,11.2,24,1
HDFC-CUST-0642,859302578,Muhammad More,41,Female,Married,BHAQR0783M,7888057707,muhammadmore79@icici.com,"Jaipur, Rajasthan",Owned,302001,Diploma,Salaried,8,662823,748,Gold Credit Card Loan,5000000,12.1,36,1
HDFC-CUST-0643,471793039,Ishaan Mishra,33,Male,Married,TDYPW2992Q,9841902539,ishaanmishra88@icici.com,"Ahmedabad, Gujarat",Owned,380001,10th Pass,Self-Employed,9,693501,731,Platinum Credit Card Loan,5000000,12.05,48,1
HDFC-CUST-0644,919319771,Muhammad Thakur,23,Female,Single,SRXWI5139W,9170563179,muhammadthakur97@icici.com,"Chennai, Tamil Nadu",Owned,600001,Graduate,Salaried,7,749521,700,Platinum Personal Loan,5000000,12.41,30,1
HDFC-CUST-0645,580115612,Nikita Pillai,41,Male,Single,FHOCG7761T,9734726871,nikitapillai63@outlook.com,"Ahmedabad, Gujarat",Owned,380001,Graduate,Salaried,1,626737,793,Platinum Credit Card Loan,5000000,9.79,18,1
HDFC-CUST-0646,781758075,Krishna Singh,32,Female,Single,FZFAN1773U,8765018014,krishnasingh25@icici.com,"Chennai, Tamil Nadu",Rented,600001,Postgraduate,Salaried,7,1102950,752,Gold Credit Card Loan,5000000,10.19,18,1
HDFC-CUST-0647,322146872,Siddharth Bose,38,Male,Single,NIARI7601K,8944011488,siddharthbose69@rediffmail.com,"Pune, Maharashtra",Owned,411014,Graduate,Self-Employed,12,1013046,841,Gold Personal Loan,5000000,7.95,36,1
HDFC-CUST-0648,398257636,Riya Mishra,30,Female,Married,PJSPS3723M,8222640926,riyamishra67@gmail.com,"Jaipur, Rajasthan",Owned,302001,Diploma,Self-Employed,10,1092822,808,Gold Personal Loan,5000000,7.84,30,1
HDFC-CUST-0649,543229471,Nisha Salunkhe,34,Male,Single,DECQF1371H,9874421800,nishasalunkhe83@icici.com,"Aurangabad, Maharashtra",Rented,431001,Graduate,Self-Employed,16,839986,846,Gold Personal Loan,5000000,9.07,24,1
HDFC-CUST-0650,285318110,Ishaan Menon,26,Male,Single,AXDOZ9789N,9878733896,ishaanmenon28@rediffmail.com,"Ahmedabad, Gujarat",Owned,380001,10th Pass,Salaried,6,1175597,765,Gold Credit Card Loan,5000000,9.32,24,1
HDFC-CUST-0651,643073170,Ishaan Kulkarni,36,Female,Single,QIVTR2102P,6485733168,ishaankulkarni23@rediffmail.com,"Pune, Maharashtra",Owned,411014,Graduate,Salaried,14,1066569,756,Gold Personal Loan,5000000,9.15,36,1
HDFC-CUST-0652,140473321,Mahika Gaikwad,37,Male,Married,QERKT8440G,7277575311,mahikagaikwad95@rediffmail.com,"Jaipur, Rajasthan",Rented,302001,Graduate,Salaried,6,962491,831,Gold Personal Loan,5000000,8.28,36,1
HDFC-CUST-0653,584291464,Sai Nair,39,Female,Married,BCOZF6088K,7959594860,sainair74@yahoo.com,"Delhi, Delhi",Owned,110001,Graduate,Salaried,8,1165014,761,Platinum Credit Card Loan,5000000,10.44,42,1
HDFC-CUST-0654,608816073,Krishna Salunkhe,52,Male,Married,MSMTP8450G,8159670139,krishnasalunkhe30@rediffmail.com,"Aurangabad, Maharashtra",Rented,431001,12th Pass,Self-Employed,4,938155,848,Gold Personal Loan,5000000,7.93,36,1
HDFC-CUST-0655,196504946,Ishaan More,23,Female,Single,DHQYB7629T,6959007387,ishaanmore21@rediffmail.com,"Nagpur, Maharashtra",Rented,440001,Postgraduate,Salaried,2,819063,808,Platinum Credit Card Loan,5000000,8.42,24,1
HDFC-CUST-0656,698529781,Myra Shukla,22,Female,Married,SOEDI1590E,8933223429,myrashukla37@outlook.com,"Kolkata, West Bengal",Owned,700001,10th Pass,Salaried,0,802573,758,Gold Personal Loan,5000000,9.94,36,1
HDFC-CUST-0657,886768676,Isha Sharma,38,Female,Single,CVEQI1966A,8541257571,ishasharma83@yahoo.com,"Bengaluru, Karnataka",Rented,560001,10th Pass,Salaried,16,1192426,753,Platinum Credit Card Loan,5000000,10.28,36,1
HDFC-CUST-0658,388516129,Reyansh Pandey,29,Male,Single,CYMBU5916C,9322618068,reyanshpandey51@rediffmail.com,"Aurangabad, Maharashtra",Rented,431001,Graduate,Self-Employed,3,1118277,767,Gold Credit Card Loan,5000000,9.9,24,1
HDFC-CUST-0659,744325176,Sai Thakur,34,Male,Single,XKVKS3329V,9080078555,saithakur52@gmail.com,"Pune, Maharashtra",Owned,411045,Diploma,Self-Employed,8,1028504,825,Gold Personal Loan,5000000,7.51,36,1
HDFC-CUST-0660,414796937,Aditya Pawar,28,Male,Married,LTRHH5636W,9196948772,adityapawar62@yahoo.com,"Noida, Uttar Pradesh",Rented,201301,Graduate,Salaried,5,829402,789,Gold Personal Loan,5000000,10.44,48,1
HDFC-CUST-0661,814181627,Saanvi Yadav,39,Female,Married,JIPYH1578D,9757310916,saanviyadav76@outlook.com,"Aurangabad, Maharashtra",Rented,431001,Graduate,Salaried,8,1097881,834,Gold Credit Card Loan,5000000,7.37,18,1
HDFC-CUST-0662,266188327,Rohan Ghosh,37,Male,Single,CUPTI7528T,9202296140,rohanghosh19@gmail.com,"Pune, Maharashtra",Owned,411001,Postgraduate,Government,4,950322,802,Gold Personal Loan,5000000,8.36,12,1
HDFC-CUST-0663,729854262,Vihaan Thakur,23,Female,Married,DWMWO4410P,6840601539,vihaanthakur25@icici.com,"Aurangabad, Maharashtra",Rented,431001,Graduate,Salaried,8,1151743,785,Platinum Credit Card Loan,5000000,10.03,36,1
HDFC-CUST-0664,152673683,Reyansh Das,27,Female,Married,XKJRC9711X,6589928218,reyanshdas52@icici.com,"Pune, Maharashtra",Rented,411045,12th Pass,Government,8,1066997,771,Platinum Personal Loan,5000000,8.97,42,1
HDFC-CUST-0665,189817241,Atharv Chatterjee,28,Male,Single,BITQV0770X,6379669573,atharvchatterjee55@rediffmail.com,"Mumbai, Maharashtra",Rented,400001,12th Pass,Salaried,13,946922,830,Platinum Credit Card Loan,5000000,8.27,18,1
HDFC-CUST-0666,426131490,Krishna Naidu,23,Female,Single,CXRRP7504T,8498849922,krishnanaidu83@yahoo.com,"Kolkata, West Bengal",Owned,700001,Graduate,Self-Employed,1,1893264,750,Platinum Credit Card Loan,5000000,9.77,36,1
HDFC-CUST-0667,377440100,Dhruv Salunkhe,53,Female,Married,JKVAA3514U,8001187351,dhruvsalunkhe12@yahoo.com,"Nagpur, Maharashtra",Rented,440001,Postgraduate,Retired,1,1752433,793,Gold Personal Loan,5000000,9.11,12,1
HDFC-CUST-0668,895139886,Dhruv Iyer,32,Female,Single,XEYAU7622X,8203591899,dhruviyer18@rediffmail.com,"Kolhapur, Maharashtra",Rented,416003,Postgraduate,Student,5,1445690,798,Gold Personal Loan,5000000,9.79,12,1
HDFC-CUST-0669,781969366,Trisha Chatterjee,32,Female,Single,RSYNM0043I,6098599620,trishachatterjee32@rediffmail.com,"Jaipur, Rajasthan",Owned,302001,Diploma,Government,4,1856701,829,Gold Credit Card Loan,5000000,8.6,24,1
HDFC-CUST-0670,321602280,Isha Sharma,43,Female,Single,COKFM3429M,7393326855,ishasharma54@rediffmail.com,"Aurangabad, Maharashtra",Owned,431001,Graduate,Salaried,2,1664071,774,Platinum Personal Loan,5000000,10.28,12,1
HDFC-CUST-0671,391822548,Pranav Mishra,37,Male,Single,CJZOJ1640B,7785181933,pranavmishra88@outlook.com,"Nashik, Maharashtra",Owned,422001,Graduate,Government,3,1716142,781,Gold Personal Loan,5000000,9.27,24,1
HDFC-CUST-0672,595132487,Nikita Pawar,23,Male,Single,RYZHP3593E,9564167900,nikitapawar90@gmail.com,"Mumbai, Maharashtra",Owned,400001,Graduate,Salaried,0,1675526,763,Gold Credit Card Loan,5000000,9.29,30,1
HDFC-CUST-0673,196355770,Saanvi Tiwari,38,Female,Married,XZTSZ8239H,8506387750,saanvitiwari74@rediffmail.com,"Thane, Maharashtra",Owned,400601,Postgraduate,Salaried,6,1955164,831,Gold Personal Loan,5000000,8.03,36,1
HDFC-CUST-0674,430511457,Zara Sawant,27,Male,Married,CWTBY6813T,6315072921,zarasawant71@icici.com,"Pune, Maharashtra",Owned,411045,Graduate,Self-Employed,9,1811600,763,Platinum Personal Loan,5000000,9.15,30,1
